Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
[341]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::iterator_category std::__iterator_category<Vec3 const*>(Vec3 const* const&) [341]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
[342]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [342]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [71]
[343]    0.0    0.00    0.00       1         std::iterator_traits<Vec3 const*>::difference_type std::distance<Vec3 const*>(Vec3 const*, Vec3 const*) [343]
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::iterator_category std::__iterator_category<Vec3 const*>(Vec3 const* const&) [341]
                0.00    0.00       1/1           std::iterator_traits<Vec3 const*>::difference_type std::__distance<Vec3 const*>(Vec3 const*, Vec3 const*, std::random_access_iterator_tag) [339]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [337]
[344]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [344]
                0.00    0.00       1/1           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [342]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [340]
-----------------------------------------------
                                   1             __static_initialization_and_destruction_0(int, int) [360]
[360]    0.0    0.00    0.00       0+1       __static_initialization_and_destruction_0(int, int) [360]
                                   1             __static_initialization_and_destruction_0(int, int) [360]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [69] init_clustered(Particles&) [235] std::allocator<Vec3>::~allocator() [118] std::vector<Vec3, std::allocator<Vec3> >::operator[](unsigned long)
  [70] init_particles(Particles&, int) [135] std::allocator<float>::allocator() [21] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
  [62] update_physics(Particles&, float) [121] std::allocator<float>::allocator(std::allocator<float> const&) [22] std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&)
   [4] compute_gravity(Particles const&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, float, float) [106] std::allocator<float>::~allocator() [149] std::vector<float, std::allocator<float> >::_M_fill_initialize(unsigned long, float const&)
  [48] velocity_verlet(Particles&, std::vector<float, std::allocator<float> > const&, std::vector<float, std::allocator<float> > const&, std::vector<float, std::allocator<float> > const&, float) [243] std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [159] std::vector<float, std::allocator<float> >::end()
  [25] compute_density_kNN(Particles&, int) [261] std::allocator<unsigned char>::allocator() [160] std::vector<float, std::allocator<float> >::begin()
   [5] compute_density_sph(Particles&, float) [236] std::allocator<unsigned char>::~allocator() [18] std::vector<float, std::allocator<float> >::push_back(float&&)
  [26] update_thermodynamics(Particles&, float) [187] std::allocator<int>::allocator() [20] std::vector<float, std::allocator<float> >::vector(unsigned long, float const&, std::allocator<float> const&)
  [10] compute_pressure_forces(Particles&, float, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> >&) [188] std::allocator<int>::~allocator() [33] std::vector<float, std::allocator<float> >::~vector()
 [309] __static_initialization_and_destruction_0(int, int) (density.cpp) [323] std::char_traits<char>::length(char const*) [9] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [310] __static_initialization_and_destruction_0(int, int) (gravity.cpp) [262] void std::_Destroy_aux<true>::__destroy<Star*>(Star*, Star*) [65] std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&)
 [311] __static_initialization_and_destruction_0(int, int) (hydro.cpp) [263] void std::_Destroy_aux<true>::__destroy<Vec3*>(Vec3*, Vec3*) [66] std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&)
 [312] __static_initialization_and_destruction_0(int, int) (init.cpp) [136] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [294] std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&)
 [313] __static_initialization_and_destruction_0(int, int) (integrator.cpp) [264] void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [67] std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&)
 [314] __static_initialization_and_destruction_0(int, int) (main.cpp) [189] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [295] std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
 [315] __static_initialization_and_destruction_0(int, int) (simulation.cpp) [226] std::_Vector_base<Star, std::allocator<Star> >::_M_allocate(unsigned long) [23] std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long)
 [316] __static_initialization_and_destruction_0(int, int) (starform.cpp) [265] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::_Vector_impl() [29] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [317] __static_initialization_and_destruction_0(int, int) (utils.cpp) [266] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::~_Vector_impl() [199] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
   [8] get_pos(Particles const&, unsigned long) [222] std::_Vector_base<Star, std::allocator<Star> >::_M_deallocate(Star*, unsigned long) [54] int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)
  [73] get_vel(Particles const&, unsigned long) [267] std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl_data::_Vector_impl_data() [200] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
